ID	TIME	GEO	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
Lituanie1995	1995	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.6	291.73	NA	NA	NA	NA	NA	NA	NA	NA	1094.02	998.7	88.75	6.56
Lituanie1996	1996	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.57	290.54	NA	NA	NA	NA	NA	NA	NA	NA	1059.83	968.7	85.77	5.36
Lituanie1997	1997	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.56	292.86	NA	NA	NA	NA	NA	NA	NA	NA	959.91	871.69	81.79	6.43
Lituanie1998	1998	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.35	287.63	NA	NA	NA	NA	NA	NA	NA	NA	906.79	797.47	78.27	31.05
Lituanie1999	1999	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.68	282.02	NA	NA	NA	NA	NA	NA	NA	NA	895.29	776.88	84.1	34.31
Lituanie2000	2000	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.24	275.52	NA	1506.29	248.6	516.55	0	143.13	442.54	155.45	883.32	762.47	89.93	30.92
Lituanie2001	2001	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.38	270.02	NA	1459.28	248.44	512.79	0	135.7	408.69	153.65	833.32	726.86	85.14	21.32
Lituanie2002	2002	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.69	267.15	NA	1442.49	252.45	494.76	0	129.16	443.18	122.94	810.09	696.99	81.03	32.06
Lituanie2003	2003	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.73	263.23	NA	1410.13	249.27	486.44	0	125.82	427.5	121.11	785.4	674.89	71.56	38.94
Lituanie2004	2004	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.02	260.67	NA	1402.63	249.83	490.66	0	127.92	413.64	120.58	756.6	650.86	63.84	41.9
Lituanie2005	2005	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.28	261.82	9.48	1414.68	255.44	500.91	0	145.79	393.16	119.37	728.36	627.47	60.26	40.63
Lituanie2006	2006	Lituanie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.79	271.93	9.82	1434.26	262.06	508.55	0	150.89	395.03	117.74	714.97	614.15	60.64	40.18
Lituanie2007	2007	Lituanie	249.37	137.17	12.71	99.49	NA	30.36	12.16	0.22	NA	17.98	29.87	NA	NA	10.97	10.11	517.53	77.49	270.82	9.87	1462.23	268.07	518.34	0	158.57	397.12	120.14	719	617.28	60.81	40.91
Lituanie2008	2008	Lituanie	314.53	165.65	18.53	130.35	0	47.47	16.12	0.28	0	31.07	39.42	NA	NA	8.04	19.86	642.78	73.51	273.37	10.38	1532.28	301.57	533.42	0	169.63	407.41	120.25	717.83	616	61.13	40.71
Lituanie2009	2009	Lituanie	303.67	157.73	18.71	127.23	0	57.28	16.66	0.26	0	40.37	37.87	NA	NA	7.34	12.72	626.4	75.34	268.36	10.81	1485.12	295.33	520.06	0	167.88	388.76	113.09	718.29	615.79	60.39	42.11
Lituanie2010	2010	Lituanie	300.8	157.17	19.37	124.24	0.02	55.16	17.28	0.19	0	37.69	35.91	NA	NA	5.74	12.76	616.8	76.87	267.49	10.43	1488.08	308.59	515.65	0	172.67	379.2	111.97	716.43	613.18	58.37	44.88
Lituanie2011	2011	Lituanie	332.73	168.77	20.49	143.47	0	53.96	17.99	0.27	NA	35.7	39.74	NA	NA	8.37	13.09	670.97	88.47	321.26	14.5	1550.9	322.71	531.39	0	179.42	402.1	115.29	743.4	625.34	62.12	55.94
Lituanie2012	2012	Lituanie	336.09	179.78	11.71	144.59	0	53.67	17.05	0.33	NA	36.29	35.29	NA	NA	8	13.94	701.81	90.27	331.58	15.03	1586.33	336.94	539.06	0	187.66	407.09	115.57	743.23	626.55	59.21	57.47
Lituanie2013	2013	Lituanie	361.66	184.3	12.24	163.98	1.13	55.21	18.73	0.6	NA	35.88	37.98	NA	NA	9.72	13.2	725.74	91.59	336.11	15.86	1582.96	338.34	539.68	0	193.06	397.51	114.38	728.2	619.03	53.89	55.28
Lituanie2014	2014	Lituanie	371.7	191.85	13.31	165.64	0.91	67.66	22.58	0.59	0	44.49	39.95	NA	NA	14.18	16.61	772.61	94.43	336.32	15.31	1573.61	334.81	537.79	0	194.52	393.13	113.36	722.15	609.71	54.46	57.97
Lituanie2015	2015	Lituanie	411.11	212.58	13.62	183.85	1.05	72.37	24.85	0.86	0	46.67	43.42	NA	NA	16.14	17.02	834.41	97.04	336.88	17.07	1581.46	335.54	539.6	0	199.46	393.09	113.77	696.61	586.21	53.46	56.94
Lituanie2016	2016	Lituanie	454.22	245.91	12.5	194.85	0.96	75.23	24.8	0.32	0	50.11	45.35	NA	NA	18.37	14.26	899.98	100.17	346.52	NA	1603.36	340.04	546.47	0	211.7	391.53	113.62	669.16	559.23	52.26	57.67
Lituanie2017	2017	Lituanie	486.08	247.37	16.41	221.14	1.16	81.27	30.96	1.09	0	49.21	53.88	NA	NA	20.91	13.18	963.25	105.04	350.59	NA	1613.53	343.87	547.23	0	218.04	391.85	112.54	655.78	547.2	49.6	58.97
Luxembourg1992	1992	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1993	1993	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1994	1994	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1995	1995	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1996	1996	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1997	1997	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1998	1998	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg1999	1999	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.4	NA	NA	994.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg2000	2000	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.95	NA	NA	1019.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg2001	2001	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.23	NA	NA	1039.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg2002	2002	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.79	NA	NA	1064.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg2003	2003	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.31	NA	NA	1094.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Luxembourg2004	2004	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.42	NA	0	1113.31	NA	NA	NA	NA	NA	NA	639.39	502.3	0	27.72
Luxembourg2005	2005	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.25	177.57	0	1119.19	NA	NA	NA	NA	NA	NA	578.51	454.04	0	27.3
Luxembourg2006	2006	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.23	180.48	0	1112.69	NA	NA	NA	NA	NA	NA	565.13	446.86	0	26.87
Luxembourg2007	2007	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.67	187.71	0	1122.1	NA	NA	NA	NA	NA	NA	566.88	440.01	0	36.88
Luxembourg2008	2008	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.24	190.53	0	1122.89	NA	NA	NA	NA	NA	NA	556.84	432.21	0	36.22
Luxembourg2009	2009	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.35	191.65	0	NA	NA	NA	NA	NA	NA	NA	546.62	421.47	0	35.56
Luxembourg2010	2010	Luxembourg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.66	195.68	0	NA	NA	NA	NA	NA	NA	NA	536.74	413.85	0	34.91
Luxembourg2011	2011	Luxembourg	2560.45	1221.92	136.37	1185.43	16.73	1041.77	766.84	37.17	0.01	237.75	287.91	408.19	NA	118.12	250.16	5089.73	81.8	194.85	0	NA	NA	NA	NA	NA	NA	NA	527.83	406.1	0	34.15
Luxembourg2012	2012	Luxembourg	2739.55	1337.19	151.39	1234.37	16.59	1191.26	813.82	127.21	0	250.22	307.99	421.86	NA	114.13	252.19	5459.94	83.06	197.38	0	NA	NA	NA	NA	NA	NA	NA	515.31	395.71	0	33.34
Luxembourg2013	2013	Luxembourg	2604.92	1199.7	178.3	1213.04	13.87	883.91	551.59	113.22	11.03	208.08	291.53	395.49	139.6	96.2	165.85	4855.35	85.95	196.92	0	NA	NA	NA	NA	NA	NA	NA	517.15	422.56	0	94.6
Luxembourg2014	2014	Luxembourg	2660.94	1214.51	181.92	1252.33	12.18	910.06	576.05	114.93	10.97	208.11	333.8	393.25	133.15	100.96	159.33	4975.05	87.9	200.07	0	NA	NA	NA	NA	NA	NA	NA	505.29	412.89	0	92.39
Luxembourg2015	2015	Luxembourg	2678.41	1227.84	183.14	1255.18	12.24	904.31	570.32	117.51	11.29	205.18	309.43	401.88	118.77	103.14	160.87	4960.77	87.43	203.3	0	NA	NA	NA	NA	NA	NA	NA	493.33	403.09	0	90.24
Luxembourg2016	2016	Luxembourg	2703.23	1215.26	191.61	1284.71	11.65	911.91	575.78	117.64	11.92	206.58	310.44	401.69	121.92	106.45	167.15	5009.18	86.55	201.9	0	NA	NA	NA	NA	NA	NA	NA	480.58	389.92	0	90.67
Luxembourg2017	2017	Luxembourg	2742.3	1202.66	199.56	1328.65	11.42	924.4	574.98	120.12	12.7	216.61	317.88	404.6	124.54	110.56	173.5	5082.84	89.55	208.94	NA	NA	NA	NA	NA	NA	NA	NA	466.18	377.47	0	88.71
Malte1992	1992	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Malte1993	1993	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Malte1994	1994	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Malte1995	1995	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Malte1996	1996	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Malte1997	1997	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	386.42	NA	NA
Malte1998	1998	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.88	NA	NA
Malte1999	1999	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	381.7	NA	NA
Malte2000	2000	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	547.68	375.06	NA	NA
Malte2001	2001	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	756.69	352.9	260.54	NA
Malte2002	2002	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	748.29	348.77	260.37	NA
Malte2003	2003	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	742.88	339.7	260.67	NA
Malte2004	2004	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	745.64	299.3	285.35	NA
Malte2005	2005	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	744.61	279.57	273.88	NA
Malte2006	2006	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	756.96	284.97	281.27	NA
Malte2007	2007	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1489.16	168.69	511.65	0	279.31	363.15	166.36	784.81	270.95	301.19	NA
Malte2008	2008	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	738.92	278.71	248.67	NA
Malte2009	2009	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.43	124.86	2.67	1327.77	149.1	471.06	0	273.65	245.71	188.25	483.18	272.02	0	NA
Malte2010	2010	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.07	148.13	6.03	1524.99	152.15	505.66	0	270.68	405.78	190.72	452.1	269.96	0	NA
Malte2011	2011	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.67	148.94	6.49	1620	178.08	536.71	0	300.37	395.38	209.47	438.18	241.67	2.4	NA
Malte2012	2012	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.76	156.89	6.67	1668.14	187.61	528.79	0	333.65	409.29	208.8	470.68	249.27	2.38	NA
Malte2013	2013	Malte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.82	166.21	5.87	1693.76	208.15	540.98	0	336.7	402.31	205.63	477.5	253.54	2.35	NA
Malte2014	2014	Malte	804.93	322.72	40.36	290.22	151.63	266.71	15.01	NA	NA	251.71	68.63	280.08	28.35	29.89	157.07	1829.54	79.62	183.64	10.59	1807.7	215.13	638.46	0	341	410.08	203.03	458.86	311.35	47.17	100.33
Malte2015	2015	Malte	930.24	404.19	44.3	320.7	161.05	303.77	16.21	NA	NA	287.56	99.38	315.59	33.61	25.92	99.48	1998.56	78.42	200.2	11.91	1922.12	225.98	623.15	0	348.21	513.13	211.65	458.6	314.57	46.06	97.97
Malte2016	2016	Malte	977.13	423.91	43.84	336.65	172.72	354.87	23.76	NA	NA	331.11	100.25	306.44	29.03	26.41	97.61	2075.55	79.06	203.36	13.4	1859.89	238.06	582.5	0	332.84	491.15	215.33	467.11	324.8	46.34	95.97
Malte2017	2017	Malte	1064.76	467.67	48.57	390.3	158.22	406.82	27.9	NA	NA	378.92	109.11	330.04	29.66	28.56	90.98	2249.54	80.98	210.26	NA	1904.85	246.82	632.2	0	272.94	525.23	227.67	448.51	317.52	39.1	91.88
Norvege1992	1992	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	420.7	420.7	NA	NA
Norvege1993	1993	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	411.71	411.71	NA	NA
Norvege1994	1994	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	408.36	408.36	NA	NA
Norvege1995	1995	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	401.63	401.63	NA	NA
Norvege1996	1996	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	396.91	396.91	NA	NA
Norvege1997	1997	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394.61	394.61	NA	NA
Norvege1998	1998	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	391.54	391.54	NA	NA
Norvege1999	1999	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	388.71	388.71	NA	NA
Norvege2000	2000	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	379.7	379.7	NA	NA
Norvege2001	2001	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	381.66	381.66	NA	NA
Norvege2002	2002	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.74	133.09	NA	1880.45	190.14	675.03	0	194.31	547.16	273.81	499.37	438.77	0	NA
Norvege2003	2003	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.62	140.77	NA	1933.86	200.58	703.26	0	191.51	543.89	294.62	498.9	434.65	0	NA
Norvege2004	2004	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.33	144.12	NA	1959.03	205.34	718.85	0	186.72	537.53	310.61	524.53	462.07	0	NA
Norvege2005	2005	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.39	151.67	NA	1955.71	214	725.31	0	179.14	517.21	320.05	516.1	457.75	0	NA
Norvege2006	2006	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.89	155.71	NA	1951.61	217.39	733.39	0	171.58	470.15	359.09	502.65	450.41	0	NA
Norvege2007	2007	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.5	159.71	NA	1918.31	223.25	720.11	0	160.67	452.54	361.74	486.41	435.62	0	NA
Norvege2008	2008	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.81	159.1	NA	1860.47	223.1	714.88	0	148.82	426.39	347.26	463.51	412.23	0	NA
Norvege2009	2009	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.29	167.17	NA	1983.71	234.58	750.03	0	189.01	458.84	351.23	452.29	399.69	0	NA
Norvege2010	2010	Norvege	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.61	166.71	NA	1962.94	234.66	752.51	0	181.68	445.98	348.11	430.41	381.16	0	NA
Norvege2011	2011	Norvege	3053.18	1647.82	84.32	1321.04	NA	1789.26	1087.06	NA	NA	702.2	459.08	420.97	NA	170.1	32.69	6358.32	83.58	170.58	NA	1944.87	238.11	761.36	0	174.58	433.1	337.73	419.5	378.51	0	NA
Norvege2012	2012	Norvege	3273.28	1767.19	105	1401.09	NA	1978.66	1192.93	NA	NA	785.73	537.71	446.36	NA	193.9	40.81	6935.51	86.02	169.05	NA	1849.57	227.53	751.25	0	166.5	410.65	293.65	397.26	354.96	0	NA
Norvege2013	2013	Norvege	3275.01	1755.03	101.7	1418.28	NA	1988.62	1110.68	NA	NA	877.95	529.54	437.25	NA	198.18	43.6	6915.78	87.35	172.55	NA	1810.78	228.97	740.94	0	155.94	397.16	287.8	385.86	345.01	0	NA
Norvege2014	2014	Norvege	3258.08	1724.97	101.15	1431.97	NA	1962.63	1087.01	NA	NA	875.61	523.22	429.14	NA	194.11	36.98	6838.71	89.45	179.14	NA	1803.03	231.82	748.63	0	152.3	395.41	274.88	384.47	343.24	0	NA
Norvege2015	2015	Norvege	3273.86	1705.88	112.37	1455.62	NA	1887.16	1037.02	NA	NA	850.14	516.52	438.84	NA	202.97	39.34	6787.99	83.32	181.99	NA	1900.22	245.48	814.34	0	158.75	393.36	288.27	376.19	335.99	0	NA
Norvege2016	2016	Norvege	3230.17	1685.97	107.13	1437.06	NA	1902.4	1036.54	NA	NA	865.85	508.45	430.58	0	196.44	46.33	6747.31	84.23	186.45	NA	1911.1	249.57	815.53	0	154.93	408.02	283.04	368.27	328.82	0	NA
Norvege2017	2017	Norvege	3353.41	1754.67	111.42	1487.29	0	1977.98	1076.8	0	0	901.19	530.25	441.89	0	204.42	48.23	7013.51	86.53	197.94	NA	1914.02	257.36	815.26	0	149.16	409.25	282.98	359.98	319.98	0	NA
Pays-Bas1992	1992	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.26	NA	1127.06	NA	NA	NA	NA	NA	NA	566.48	362.69	0	NA
Pays-Bas1993	1993	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92.55	NA	1112.14	NA	NA	NA	NA	NA	NA	557.16	354.99	0	NA
Pays-Bas1994	1994	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94.84	NA	1087.06	NA	NA	NA	NA	NA	NA	537.56	338.41	0	NA
Pays-Bas1995	1995	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91.81	NA	1093.47	NA	NA	NA	NA	NA	NA	526.79	330.93	0	NA
Pays-Bas1996	1996	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.55	NA	1094.61	NA	NA	NA	NA	NA	NA	520.96	325.15	0	NA
Pays-Bas1997	1997	Pays-Bas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92.48	NA	1111.42	NA	NA	NA	NA	NA	NA	518.65	324.5	0	NA
Pays-Bas1998	1998	Pays-Bas	806.87	437.32	37.2	314.79	17.56	480.2	384.78	5.77	4.52	85.12	34.38	NA	NA	108.58	96.29	1942.84	NA	90.57	NA	1167.14	NA	NA	NA	NA	NA	NA	510.56	322.29	0	NA
Pays-Bas1999	1999	Pays-Bas	850.23	436.65	41.17	354.26	18.16	513.27	416.46	6.15	5.17	85.49	38.73	NA	NA	118.52	102.3	2075.73	116.69	121.34	NA	1185.73	NA	NA	NA	NA	NA	NA	503.98	316.85	0	NA
Pays-Bas2000	2000	Pays-Bas	895.58	446.71	47.31	381.17	20.4	545.55	439.13	6.59	5.62	94.21	38.69	NA	NA	125.09	106.57	2187.41	116.38	127.9	NA	1202.96	NA	NA	NA	NA	NA	NA	482.62	305.34	0	NA
Pays-Bas2001	2001	Pays-Bas	999.6	483.79	57.71	435.42	22.68	608.86	485.74	7.06	6.04	110.02	46.34	NA	NA	133.09	115.09	2420.33	118.23	133.27	NA	1225.34	105.43	356.18	NA	35.14	469.73	258.85	465.06	291.12	0	NA
Pays-Bas2002	2002	Pays-Bas	1120.15	522.62	71.35	501.27	24.92	688.77	546.45	7.91	6.73	127.68	55.82	NA	NA	142.74	120.33	2684.01	118.14	139.39	NA	1005.76	88.17	291.17	NA	32.65	379.34	214.44	457.08	296.99	0	NA
Pays-Bas2003	2003	Pays-Bas	1201.03	546.32	80.26	546.47	27.99	741.12	574.21	8.61	7.35	150.94	55.27	NA	NA	147.96	122.88	2862.38	120.17	141.44	NA	1067.16	91.81	321.02	NA	22.8	402.89	228.64	449.98	291.69	0	NA
Pays-Bas2004	2004	Pays-Bas	1275.99	567.44	91.32	590.49	26.74	752.63	593.77	8.89	7.69	142.29	55.15	NA	NA	139.8	128.57	2961.69	120.59	144.19	NA	1082.13	95.03	318.48	NA	34.55	399.1	234.97	447.15	291.34	0	NA
Pays-Bas2005	2005	Pays-Bas	1320.21	580.31	102.15	611.66	26.1	771.48	606.26	9.19	10.89	145.15	55.3	NA	NA	144.22	149.09	3070.63	117.46	153.29	0.04	1022.04	91.97	290.9	NA	21.18	408.71	209.27	445.46	286.23	0	NA
Pays-Bas2006	2006	Pays-Bas	1392.16	600.52	111.24	653.25	27.15	845.05	669.05	9.85	12.81	153.33	57.67	NA	NA	139.43	162.97	3247.27	120.97	158.53	0.31	1109.38	105.1	320.55	NA	25.11	444.92	213.7	478.03	318.49	0	NA
Pays-Bas2007	2007	Pays-Bas	1480.86	636.09	124.03	693.14	27.61	866.3	693.82	9.87	12.84	149.77	62.55	NA	NA	149.36	170.98	3421.68	119.63	159.73	0.63	1134.68	111.16	330.53	NA	30.16	405.03	257.8	474.19	317.49	0	NA
